# Battleship Game Analysis Results
# Generated: 2025-10-23 13:30:40
# Comparison Type: three-bot-comparison

# THREE-WAY COMPARISON SUMMARY
Metric,Random Player,Random Target Player,Spaced Random Player,Winner
93048,97,89,59,Spaced Random Player
93049,99,41,53,Random Target Player
93050,97,59,38,Spaced Random Player
93051,90,61,66,Random Target Player
93052,91,76,51,Spaced Random Player
93053,99,60,60,Tie
93054,74,53,34,Spaced Random Player
93055,93,56,94,Random Target Player
93056,93,92,60,Spaced Random Player
93057,99,77,58,Spaced Random Player
93058,91,86,87,Random Target Player
93059,96,64,53,Spaced Random Player
93060,84,67,58,Spaced Random Player
93061,98,55,62,Random Target Player
93062,99,57,52,Spaced Random Player
93063,89,78,62,Spaced Random Player
93064,99,77,59,Spaced Random Player
93065,96,86,38,Spaced Random Player
93066,96,53,51,Spaced Random Player
93067,99,58,54,Spaced Random Player
93068,97,51,68,Random Target Player
93069,100,87,68,Spaced Random Player
93070,97,42,52,Random Target Player
93071,100,64,63,Spaced Random Player
93072,99,47,49,Random Target Player
93073,91,96,52,Spaced Random Player
93074,100,50,55,Random Target Player
93075,96,69,63,Spaced Random Player
93076,99,64,63,Spaced Random Player
93077,97,80,87,Random Target Player
93078,100,72,55,Spaced Random Player
93079,90,91,50,Spaced Random Player
93080,96,84,51,Spaced Random Player
93081,98,81,58,Spaced Random Player
93082,99,43,54,Random Target Player
93083,95,48,53,Random Target Player
93084,100,54,66,Random Target Player
93085,97,80,68,Spaced Random Player
93086,97,59,55,Spaced Random Player
93087,99,79,46,Spaced Random Player
93088,94,58,56,Spaced Random Player
93089,100,82,47,Spaced Random Player
93090,97,96,67,Spaced Random Player
93091,96,83,60,Spaced Random Player
93092,99,43,57,Random Target Player
93093,97,54,36,Spaced Random Player
93094,89,63,57,Spaced Random Player
93095,91,95,75,Spaced Random Player
93096,99,70,99,Random Target Player
93097,100,67,45,Spaced Random Player
93098,92,44,51,Random Target Player
93099,86,48,52,Random Target Player
93100,83,57,63,Random Target Player
93101,100,74,65,Spaced Random Player
93102,93,47,60,Random Target Player
93103,100,58,43,Spaced Random Player
93104,92,58,61,Random Target Player
93105,90,71,59,Spaced Random Player
93106,97,50,48,Spaced Random Player
93107,98,59,54,Spaced Random Player
93108,92,69,57,Spaced Random Player
93109,93,57,86,Random Target Player
93110,95,90,59,Spaced Random Player
93111,100,65,52,Spaced Random Player
93112,89,44,55,Random Target Player
93113,96,48,64,Random Target Player
93114,99,66,54,Spaced Random Player
93115,99,45,51,Random Target Player
93116,100,95,54,Spaced Random Player
93117,92,71,45,Spaced Random Player
93118,98,61,55,Spaced Random Player
93119,93,79,42,Spaced Random Player
93120,95,49,62,Random Target Player
93121,94,60,53,Spaced Random Player
93122,96,90,58,Spaced Random Player
93123,98,95,45,Spaced Random Player
93124,97,83,63,Spaced Random Player
93125,98,76,64,Spaced Random Player
93126,99,39,67,Random Target Player
93127,100,65,52,Spaced Random Player
93128,84,62,47,Spaced Random Player
93129,92,61,62,Random Target Player
93130,96,43,61,Random Target Player
93131,97,63,82,Random Target Player
93132,97,56,69,Random Target Player
93133,100,69,61,Spaced Random Player
93134,85,67,51,Spaced Random Player
93135,98,58,54,Spaced Random Player
93136,100,82,51,Spaced Random Player
93137,86,56,54,Spaced Random Player
93138,89,81,51,Spaced Random Player
93139,97,74,50,Spaced Random Player
93140,93,54,49,Spaced Random Player
93141,93,79,47,Spaced Random Player
93142,99,58,34,Spaced Random Player
93143,99,65,49,Spaced Random Player
93144,100,53,57,Random Target Player
93145,96,72,61,Spaced Random Player
93146,90,70,59,Spaced Random Player
93147,98,59,63,Random Target Player
93148,100,63,48,Spaced Random Player
93149,91,81,61,Spaced Random Player
93150,96,72,52,Spaced Random Player
93151,96,88,65,Spaced Random Player
93152,100,69,59,Spaced Random Player
93153,89,96,51,Spaced Random Player
93154,91,83,46,Spaced Random Player
93155,87,41,58,Random Target Player
93156,98,50,45,Spaced Random Player
93157,89,67,99,Random Target Player
93158,84,76,57,Spaced Random Player
93159,94,46,45,Spaced Random Player
93160,97,90,57,Spaced Random Player
93161,99,66,65,Spaced Random Player
93162,97,59,59,Tie
93163,97,75,87,Random Target Player
93164,100,73,37,Spaced Random Player
93165,99,69,42,Spaced Random Player
93166,84,41,59,Random Target Player
93167,98,40,65,Random Target Player
93168,100,44,63,Random Target Player
93169,99,64,65,Random Target Player
93170,100,59,60,Random Target Player
93171,97,35,50,Random Target Player
93172,97,43,58,Random Target Player
93173,97,49,83,Random Target Player
93174,100,68,92,Random Target Player
93175,96,42,60,Random Target Player
93176,98,96,54,Spaced Random Player
93177,94,47,43,Spaced Random Player
93178,100,59,51,Spaced Random Player
93179,88,77,63,Spaced Random Player
93180,99,62,53,Spaced Random Player
93181,96,76,62,Spaced Random Player
93182,98,42,50,Random Target Player
93183,98,42,55,Random Target Player
93184,97,54,46,Spaced Random Player
93185,83,61,48,Spaced Random Player
93186,100,61,41,Spaced Random Player
93187,96,95,51,Spaced Random Player
93188,98,60,57,Spaced Random Player
93189,100,51,42,Spaced Random Player
93190,97,38,50,Random Target Player
93191,99,71,53,Spaced Random Player
93192,100,76,100,Random Target Player
93193,94,35,98,Random Target Player
93194,93,44,69,Random Target Player
93195,98,65,41,Spaced Random Player
93196,96,51,44,Spaced Random Player
93197,97,85,62,Spaced Random Player
93198,99,58,55,Spaced Random Player
93199,100,96,44,Spaced Random Player
93200,98,53,57,Random Target Player
93201,98,59,48,Spaced Random Player
93202,99,84,62,Spaced Random Player
93203,85,81,92,Random Target Player
93204,97,53,48,Spaced Random Player
93205,100,83,41,Spaced Random Player
93206,95,82,35,Spaced Random Player
93207,88,67,50,Spaced Random Player
93208,100,82,46,Spaced Random Player
93209,98,82,64,Spaced Random Player
93210,100,35,47,Random Target Player
93211,100,38,56,Random Target Player
93212,93,58,47,Spaced Random Player
93213,99,67,61,Spaced Random Player
93214,94,45,46,Random Target Player
93215,98,42,57,Random Target Player
93216,96,70,65,Spaced Random Player
93217,100,59,57,Spaced Random Player
93218,98,62,99,Random Target Player
93219,99,86,42,Spaced Random Player
93220,96,41,90,Random Target Player
93221,92,44,58,Random Target Player
93222,98,86,55,Spaced Random Player
93223,100,38,50,Random Target Player
93224,92,58,78,Random Target Player
93225,97,71,45,Spaced Random Player
93226,99,62,27,Spaced Random Player
93227,100,61,53,Spaced Random Player
93228,98,72,59,Spaced Random Player
93229,98,39,38,Spaced Random Player
93230,96,82,38,Spaced Random Player
93231,98,72,61,Spaced Random Player
93232,99,85,63,Spaced Random Player
93233,99,60,71,Random Target Player
93234,95,76,57,Spaced Random Player
93235,93,93,53,Spaced Random Player
93236,96,50,45,Spaced Random Player
93237,95,58,59,Random Target Player
93238,93,76,83,Random Target Player
93239,97,74,46,Spaced Random Player
93240,82,60,79,Random Target Player
93241,96,41,79,Random Target Player
93242,96,55,64,Random Target Player
93243,96,57,79,Random Target Player
93244,88,46,86,Random Target Player
93245,98,52,72,Random Target Player
93246,99,64,51,Spaced Random Player
93247,86,69,64,Spaced Random Player
93248,94,39,29,Spaced Random Player
93249,89,81,67,Spaced Random Player
93250,95,58,59,Random Target Player
93251,100,60,41,Spaced Random Player
93252,98,81,33,Spaced Random Player
93253,99,55,74,Random Target Player
93254,99,100,58,Spaced Random Player
93255,96,31,40,Random Target Player
93256,99,62,56,Spaced Random Player
93257,97,81,92,Random Target Player
93258,99,79,51,Spaced Random Player
93259,89,87,51,Spaced Random Player
93260,96,62,60,Spaced Random Player
93261,100,60,54,Spaced Random Player
93262,93,66,57,Spaced Random Player
93263,91,57,53,Spaced Random Player
93264,91,80,91,Random Target Player
93265,100,45,57,Random Target Player
93266,94,84,67,Spaced Random Player
93267,99,85,41,Spaced Random Player
93268,97,80,57,Spaced Random Player
93269,96,78,59,Spaced Random Player
93270,92,51,60,Random Target Player
93271,99,83,58,Spaced Random Player
93272,100,31,91,Random Target Player
93273,99,55,51,Spaced Random Player
93274,98,38,49,Random Target Player
93275,89,60,54,Spaced Random Player
93276,92,93,51,Spaced Random Player
93277,87,55,55,Tie
93278,100,76,66,Spaced Random Player
93279,97,70,48,Spaced Random Player
93280,99,80,41,Spaced Random Player
93281,97,38,44,Random Target Player
93282,97,62,59,Spaced Random Player
93283,99,59,50,Spaced Random Player
93284,92,72,77,Random Target Player
93285,99,48,53,Random Target Player
93286,98,98,54,Spaced Random Player
93287,100,55,41,Spaced Random Player
93288,98,95,52,Spaced Random Player
93289,90,67,69,Random Target Player
93290,97,61,84,Random Target Player
93291,100,77,56,Spaced Random Player
93292,89,61,82,Random Target Player
93293,92,100,47,Spaced Random Player
93294,99,84,52,Spaced Random Player
93295,97,61,49,Spaced Random Player
93296,98,76,57,Spaced Random Player
93297,96,81,53,Spaced Random Player
93298,100,77,63,Spaced Random Player
93299,84,38,58,Random Target Player
93300,96,66,55,Spaced Random Player
93301,93,52,56,Random Target Player
93302,94,69,64,Spaced Random Player
93303,99,57,57,Tie
93304,97,60,34,Spaced Random Player
93305,72,74,66,Spaced Random Player
93306,100,47,54,Random Target Player
93307,99,87,36,Spaced Random Player
93308,99,85,60,Spaced Random Player
93309,100,76,55,Spaced Random Player
93310,93,54,61,Random Target Player
93311,99,100,72,Spaced Random Player
93312,91,47,59,Random Target Player
93313,89,51,61,Random Target Player
93314,93,78,37,Spaced Random Player
93315,97,84,62,Spaced Random Player
93316,94,38,98,Random Target Player
93317,92,63,49,Spaced Random Player
93318,100,77,56,Spaced Random Player
93319,94,78,59,Spaced Random Player
93320,96,52,66,Random Target Player
93321,100,78,98,Random Target Player
93322,99,94,57,Spaced Random Player
93323,98,77,35,Spaced Random Player
93324,99,82,47,Spaced Random Player
93325,86,74,54,Spaced Random Player
93326,100,52,63,Random Target Player
93327,100,62,55,Spaced Random Player
93328,94,44,59,Random Target Player
93329,90,61,54,Spaced Random Player
93330,99,62,68,Random Target Player
93331,99,68,54,Spaced Random Player
93332,93,53,62,Random Target Player
93333,92,93,60,Spaced Random Player
93334,94,77,100,Random Target Player
93335,97,90,57,Spaced Random Player
93336,97,67,53,Spaced Random Player
93337,91,47,57,Random Target Player
93338,91,52,53,Random Target Player
93339,94,64,55,Spaced Random Player
93340,87,55,59,Random Target Player
93341,89,42,56,Random Target Player
93342,94,54,47,Spaced Random Player
93343,98,97,50,Spaced Random Player
93344,99,71,58,Spaced Random Player
93345,94,66,45,Spaced Random Player
93346,96,71,63,Spaced Random Player
93347,100,96,68,Spaced Random Player
93348,92,68,63,Spaced Random Player
93349,98,73,67,Spaced Random Player
93350,92,69,57,Spaced Random Player
93351,87,53,57,Random Target Player
93352,99,75,55,Spaced Random Player
93353,100,60,47,Spaced Random Player
93354,83,84,67,Spaced Random Player
93355,95,81,38,Spaced Random Player
93356,100,37,52,Random Target Player
93357,96,57,37,Spaced Random Player
93358,97,91,62,Spaced Random Player
93359,99,43,50,Random Target Player
93360,99,90,64,Spaced Random Player
93361,93,72,47,Spaced Random Player
93362,98,50,60,Random Target Player
93363,92,81,61,Spaced Random Player
93364,100,85,52,Spaced Random Player
93365,95,54,95,Random Target Player
93366,77,64,57,Spaced Random Player
93367,80,34,65,Random Target Player
93368,95,34,45,Random Target Player
93369,99,57,54,Spaced Random Player
93370,98,85,65,Spaced Random Player
93371,93,41,91,Random Target Player
93372,92,34,51,Random Target Player
93373,100,86,49,Spaced Random Player
93374,96,79,66,Spaced Random Player
93375,97,67,39,Spaced Random Player
93376,96,90,62,Spaced Random Player
93377,94,70,69,Spaced Random Player
93378,98,71,42,Spaced Random Player
93379,97,62,62,Tie
93380,100,79,55,Spaced Random Player
93381,94,82,54,Spaced Random Player
93382,100,81,46,Spaced Random Player
93383,95,57,38,Spaced Random Player
93384,92,56,46,Spaced Random Player
93385,96,67,57,Spaced Random Player
93386,98,87,84,Spaced Random Player
93387,97,59,60,Random Target Player
93388,98,99,49,Spaced Random Player
93389,87,57,60,Random Target Player
93390,99,55,57,Random Target Player
93391,86,39,62,Random Target Player
93392,92,76,50,Spaced Random Player
93393,100,62,54,Spaced Random Player
93394,98,54,51,Spaced Random Player
93395,99,70,58,Spaced Random Player
93396,90,72,40,Spaced Random Player
93397,94,44,58,Random Target Player
93398,100,89,69,Spaced Random Player
93399,97,59,72,Random Target Player
93400,97,62,38,Spaced Random Player
93401,96,62,60,Spaced Random Player
93402,100,79,52,Spaced Random Player
93403,100,91,86,Spaced Random Player
93404,97,84,52,Spaced Random Player
93405,97,74,58,Spaced Random Player
93406,96,81,53,Spaced Random Player
93407,97,88,60,Spaced Random Player
93408,98,56,45,Spaced Random Player
93409,100,51,64,Random Target Player
93410,100,96,58,Spaced Random Player
93411,97,43,50,Random Target Player
93412,98,57,63,Random Target Player
93413,97,63,65,Random Target Player
93414,98,71,64,Spaced Random Player
93415,100,85,90,Random Target Player
93416,100,48,48,Tie
93417,96,53,50,Spaced Random Player
93418,97,73,65,Spaced Random Player
93419,99,78,50,Spaced Random Player
93420,88,84,75,Spaced Random Player
93421,95,44,58,Random Target Player
93422,92,76,58,Spaced Random Player
93423,93,64,90,Random Target Player
93424,93,48,57,Random Target Player
93425,86,64,60,Spaced Random Player
93426,95,68,61,Spaced Random Player
93427,96,65,63,Spaced Random Player
93428,88,69,59,Spaced Random Player
93429,99,69,45,Spaced Random Player
93430,100,81,86,Random Target Player
93431,96,84,66,Spaced Random Player
93432,93,69,56,Spaced Random Player
93433,98,100,50,Spaced Random Player
93434,93,100,60,Spaced Random Player
93435,100,87,46,Spaced Random Player
93436,92,68,55,Spaced Random Player
93437,95,56,54,Spaced Random Player
93438,88,53,62,Random Target Player
93439,98,100,55,Spaced Random Player
93440,84,42,58,Random Target Player
93441,99,75,86,Random Target Player
93442,97,55,53,Spaced Random Player
93443,93,69,60,Spaced Random Player
93444,93,63,46,Spaced Random Player
93445,98,75,50,Spaced Random Player
93446,100,80,89,Random Target Player
93447,98,79,35,Spaced Random Player
93448,100,60,59,Spaced Random Player
93449,97,47,41,Spaced Random Player
93450,98,52,50,Spaced Random Player
93451,94,82,69,Spaced Random Player
93452,93,45,58,Random Target Player
93453,99,71,87,Random Target Player
93454,89,70,65,Spaced Random Player
93455,95,86,64,Spaced Random Player
93456,94,70,45,Spaced Random Player
93457,97,62,50,Spaced Random Player
93458,91,61,52,Spaced Random Player
93459,99,91,54,Spaced Random Player
93460,87,83,68,Spaced Random Player
93461,91,61,61,Tie
93462,98,56,46,Spaced Random Player
93463,99,73,68,Spaced Random Player
93464,84,40,55,Random Target Player
93465,98,55,66,Random Target Player
93466,88,75,63,Spaced Random Player
93467,86,43,51,Random Target Player
93468,99,52,48,Spaced Random Player
93469,99,99,76,Spaced Random Player
93470,97,83,76,Spaced Random Player
93471,99,64,48,Spaced Random Player
93472,93,40,86,Random Target Player
93473,95,73,38,Spaced Random Player
93474,91,67,54,Spaced Random Player
93475,99,69,56,Spaced Random Player
93476,93,71,60,Spaced Random Player
93477,97,66,64,Spaced Random Player
93478,100,74,41,Spaced Random Player
93479,97,91,98,Random Target Player
93480,93,91,54,Spaced Random Player
93481,98,44,49,Random Target Player
93482,78,99,55,Spaced Random Player
93483,96,94,65,Spaced Random Player
93484,80,49,63,Random Target Player
93485,100,83,61,Spaced Random Player
93486,88,40,49,Random Target Player
93487,99,59,57,Spaced Random Player
93488,96,93,61,Spaced Random Player
93489,100,76,62,Spaced Random Player
93490,99,92,66,Spaced Random Player
93491,98,56,43,Spaced Random Player
93492,79,66,57,Spaced Random Player
93493,99,57,65,Random Target Player
93494,93,56,92,Random Target Player
93495,97,55,56,Random Target Player
93496,100,61,41,Spaced Random Player
93497,87,73,61,Spaced Random Player
93498,94,40,57,Random Target Player
93499,99,72,62,Spaced Random Player
93500,90,94,62,Spaced Random Player
93501,98,48,37,Spaced Random Player
93502,100,46,97,Random Target Player
93503,96,68,57,Spaced Random Player
93504,98,89,31,Spaced Random Player
93505,98,83,63,Spaced Random Player
93506,94,97,43,Spaced Random Player
93507,94,67,60,Spaced Random Player
93508,95,59,60,Random Target Player
93509,82,61,56,Spaced Random Player
93510,91,57,52,Spaced Random Player
93511,99,85,56,Spaced Random Player
93512,93,51,58,Random Target Player
93513,91,41,61,Random Target Player
93514,99,68,54,Spaced Random Player
93515,88,72,86,Random Target Player
93516,100,48,65,Random Target Player
93517,95,72,40,Spaced Random Player
93518,100,76,92,Random Target Player
93519,96,45,62,Random Target Player
93520,97,70,55,Spaced Random Player
93521,91,90,50,Spaced Random Player
93522,90,87,48,Spaced Random Player
93523,100,59,55,Spaced Random Player
93524,100,81,48,Spaced Random Player
93525,94,39,40,Random Target Player
93526,100,53,56,Random Target Player
93527,100,53,51,Spaced Random Player
93528,90,92,55,Spaced Random Player
93529,100,62,76,Random Target Player
93530,95,37,66,Random Target Player
93531,100,72,41,Spaced Random Player
93532,99,69,95,Random Target Player
93533,98,49,96,Random Target Player
93534,97,76,50,Spaced Random Player
93535,80,85,80,Tie
93536,94,82,44,Spaced Random Player
93537,100,54,57,Random Target Player
93538,94,44,62,Random Target Player
93539,99,65,64,Spaced Random Player
93540,98,81,55,Spaced Random Player
93541,99,47,64,Random Target Player
93542,99,54,52,Spaced Random Player
93543,95,59,46,Spaced Random Player
93544,99,95,59,Spaced Random Player
93545,95,58,64,Random Target Player
93546,96,78,49,Spaced Random Player
93547,100,73,30,Spaced Random Player
93548,99,55,49,Spaced Random Player
93549,95,55,47,Spaced Random Player
93550,97,52,46,Spaced Random Player
93551,93,95,60,Spaced Random Player
93552,99,69,55,Spaced Random Player
93553,98,54,48,Spaced Random Player
93554,100,64,51,Spaced Random Player
93555,76,57,49,Spaced Random Player
93556,96,86,43,Spaced Random Player
93557,94,56,84,Random Target Player
93558,95,69,49,Spaced Random Player
93559,100,76,64,Spaced Random Player
93560,99,78,99,Random Target Player
93561,98,91,57,Spaced Random Player
93562,98,92,78,Spaced Random Player
93563,96,79,66,Spaced Random Player
93564,81,76,54,Spaced Random Player
93565,95,73,94,Random Target Player
93566,98,72,56,Spaced Random Player
93567,98,57,37,Spaced Random Player
93568,99,97,60,Spaced Random Player
93569,99,49,87,Random Target Player
93570,98,55,53,Spaced Random Player
93571,96,57,60,Random Target Player
93572,99,69,93,Random Target Player
93573,97,53,64,Random Target Player
93574,96,55,36,Spaced Random Player
93575,95,57,56,Spaced Random Player
93576,99,61,69,Random Target Player
93577,98,84,41,Spaced Random Player
93578,99,35,82,Random Target Player
93579,100,95,86,Spaced Random Player
93580,93,38,64,Random Target Player
93581,95,87,44,Spaced Random Player
93582,99,39,57,Random Target Player
93583,94,85,89,Random Target Player
93584,99,80,67,Spaced Random Player
93585,100,64,49,Spaced Random Player
93586,100,96,40,Spaced Random Player
93587,97,41,40,Spaced Random Player
93588,98,77,55,Spaced Random Player
93589,97,46,54,Random Target Player
93590,84,60,59,Spaced Random Player
93591,97,99,55,Spaced Random Player
93592,97,68,61,Spaced Random Player
93593,89,51,62,Random Target Player
93594,95,86,69,Spaced Random Player
93595,96,56,49,Spaced Random Player
93596,97,34,49,Random Target Player
93597,88,71,70,Spaced Random Player
93598,96,76,45,Spaced Random Player
93599,93,59,48,Spaced Random Player
93600,99,50,60,Random Target Player
93601,90,65,58,Spaced Random Player
93602,96,77,61,Spaced Random Player
93603,95,74,58,Spaced Random Player
93604,99,68,54,Spaced Random Player
93605,100,89,62,Spaced Random Player
93606,92,56,50,Spaced Random Player
93607,97,77,43,Spaced Random Player
93608,100,98,84,Spaced Random Player
93609,98,62,89,Random Target Player
93610,98,58,59,Random Target Player
93611,98,71,69,Spaced Random Player
93612,100,58,46,Spaced Random Player
93613,97,47,54,Random Target Player
93614,97,61,40,Spaced Random Player
93615,100,58,56,Spaced Random Player
93616,99,64,75,Random Target Player
93617,97,63,58,Spaced Random Player
93618,83,88,41,Spaced Random Player
93619,73,70,58,Spaced Random Player
93620,100,96,69,Spaced Random Player
93621,93,48,45,Spaced Random Player
93622,94,60,98,Random Target Player
93623,98,82,74,Spaced Random Player
93624,98,74,51,Spaced Random Player
93625,99,82,61,Spaced Random Player
93626,92,93,65,Spaced Random Player
93627,82,57,56,Spaced Random Player
93628,98,72,52,Spaced Random Player
93629,93,90,61,Spaced Random Player
93630,87,76,58,Spaced Random Player
93631,99,73,54,Spaced Random Player
93632,100,64,72,Random Target Player
93633,96,40,53,Random Target Player
93634,98,69,82,Random Target Player
93635,96,35,61,Random Target Player
93636,93,76,65,Spaced Random Player
93637,100,82,62,Spaced Random Player
93638,91,83,38,Spaced Random Player
93639,100,70,64,Spaced Random Player
93640,99,51,55,Random Target Player
93641,100,47,51,Random Target Player
93642,88,88,64,Spaced Random Player
93643,95,84,52,Spaced Random Player
93644,100,93,57,Spaced Random Player
93645,98,66,48,Spaced Random Player
93646,86,53,68,Random Target Player
93647,97,67,64,Spaced Random Player
93648,95,62,42,Spaced Random Player
93649,86,82,43,Spaced Random Player
93650,94,59,74,Random Target Player
93651,100,71,51,Spaced Random Player
93652,97,35,45,Random Target Player
93653,83,92,58,Spaced Random Player
93654,100,53,99,Random Target Player
93655,100,86,34,Spaced Random Player
93656,96,54,45,Spaced Random Player
93657,91,59,50,Spaced Random Player
93658,88,61,60,Spaced Random Player
93659,99,52,46,Spaced Random Player
93660,97,73,50,Spaced Random Player
93661,97,76,51,Spaced Random Player
93662,99,83,86,Random Target Player
93663,84,90,59,Spaced Random Player
93664,97,77,32,Spaced Random Player
93665,88,92,66,Spaced Random Player
93666,99,91,42,Spaced Random Player
93667,96,49,33,Spaced Random Player
93668,93,86,58,Spaced Random Player
93669,99,73,70,Spaced Random Player
93670,100,49,95,Random Target Player
93671,90,61,66,Random Target Player
93672,100,66,49,Spaced Random Player
93673,90,84,59,Spaced Random Player
93674,100,81,52,Spaced Random Player
93675,90,58,45,Spaced Random Player
93676,83,80,61,Spaced Random Player
93677,95,95,62,Spaced Random Player
93678,86,87,63,Spaced Random Player
93679,98,95,56,Spaced Random Player
93680,100,67,47,Spaced Random Player
93681,95,76,52,Spaced Random Player
93682,100,50,52,Random Target Player
93683,89,54,44,Spaced Random Player
93684,97,71,67,Spaced Random Player
93685,94,73,51,Spaced Random Player
93686,98,33,89,Random Target Player
93687,100,77,53,Spaced Random Player
93688,97,57,63,Random Target Player
93689,99,66,62,Spaced Random Player
93690,90,51,49,Spaced Random Player
93691,98,55,60,Random Target Player
93692,95,72,97,Random Target Player
93693,87,46,41,Spaced Random Player
93694,95,95,49,Spaced Random Player
93695,100,46,84,Random Target Player
93696,97,51,60,Random Target Player
93697,99,84,50,Spaced Random Player
93698,100,85,54,Spaced Random Player
93699,100,50,90,Random Target Player
93700,94,52,59,Random Target Player
93701,100,39,75,Random Target Player
93702,93,47,82,Random Target Player
93703,98,61,53,Spaced Random Player
93704,99,49,44,Spaced Random Player
93705,98,58,54,Spaced Random Player
93706,96,91,66,Spaced Random Player
93707,91,46,56,Random Target Player
93708,100,92,55,Spaced Random Player
93709,86,85,51,Spaced Random Player
93710,95,34,99,Random Target Player
93711,92,71,47,Spaced Random Player
93712,100,72,44,Spaced Random Player
93713,94,46,65,Random Target Player
93714,99,78,49,Spaced Random Player
93715,100,75,51,Spaced Random Player
93716,96,59,51,Spaced Random Player
93717,97,67,53,Spaced Random Player
93718,100,60,43,Spaced Random Player
93719,100,36,64,Random Target Player
93720,96,73,56,Spaced Random Player
93721,94,63,52,Spaced Random Player
93722,100,81,49,Spaced Random Player
93723,97,35,56,Random Target Player
93724,100,67,87,Random Target Player
93725,93,54,75,Random Target Player
93726,99,52,58,Random Target Player
93727,100,35,52,Random Target Player
93728,91,78,94,Random Target Player
93729,99,62,48,Spaced Random Player
93730,89,62,64,Random Target Player
93731,100,81,96,Random Target Player
93732,97,95,58,Spaced Random Player
93733,93,86,61,Spaced Random Player
93734,96,86,46,Spaced Random Player
93735,94,86,45,Spaced Random Player
93736,98,84,62,Spaced Random Player
93737,97,54,66,Random Target Player
93738,91,47,52,Random Target Player
93739,83,73,56,Spaced Random Player
93740,100,42,40,Spaced Random Player
93741,98,56,88,Random Target Player
93742,70,47,50,Random Target Player
93743,98,56,41,Spaced Random Player
93744,92,43,62,Random Target Player
93745,98,83,58,Spaced Random Player
93746,99,49,56,Random Target Player
93747,88,83,58,Spaced Random Player
93748,91,84,53,Spaced Random Player
93749,81,62,53,Spaced Random Player
93750,98,50,60,Random Target Player
93751,100,66,64,Spaced Random Player
93752,90,57,57,Tie
93753,92,62,54,Spaced Random Player
93754,88,83,39,Spaced Random Player
93755,100,61,63,Random Target Player
93756,94,67,58,Spaced Random Player
93757,96,70,56,Spaced Random Player
93758,96,47,66,Random Target Player
93759,100,67,63,Spaced Random Player
93760,97,47,62,Random Target Player
93761,100,50,63,Random Target Player
93762,98,43,62,Random Target Player
93763,96,78,60,Spaced Random Player
93764,97,82,71,Spaced Random Player
93765,100,70,46,Spaced Random Player
93766,99,63,57,Spaced Random Player
93767,90,59,48,Spaced Random Player
93768,93,67,71,Random Target Player
93769,86,65,44,Spaced Random Player
93770,99,69,48,Spaced Random Player
93771,99,70,52,Spaced Random Player
93772,94,73,63,Spaced Random Player
93773,100,63,50,Spaced Random Player
93774,94,54,58,Random Target Player
93775,99,46,47,Random Target Player
93776,100,63,46,Spaced Random Player
93777,100,90,54,Spaced Random Player
93778,90,69,59,Spaced Random Player
93779,98,52,59,Random Target Player
93780,87,55,52,Spaced Random Player
93781,100,58,60,Random Target Player
93782,99,49,87,Random Target Player
93783,99,70,50,Spaced Random Player
93784,96,60,63,Random Target Player
93785,95,54,43,Spaced Random Player
93786,90,50,44,Spaced Random Player
93787,90,50,61,Random Target Player
93788,94,77,64,Spaced Random Player
93789,100,52,93,Random Target Player
93790,100,86,45,Spaced Random Player
93791,93,67,51,Spaced Random Player
93792,90,78,42,Spaced Random Player
93793,89,49,58,Random Target Player
93794,98,60,43,Spaced Random Player
93795,93,43,51,Random Target Player
93796,97,62,58,Spaced Random Player
93797,93,55,60,Random Target Player
93798,99,74,51,Spaced Random Player
93799,94,99,52,Spaced Random Player
93800,97,82,44,Spaced Random Player
93801,93,63,58,Spaced Random Player
93802,99,83,58,Spaced Random Player
93803,92,80,80,Tie
93804,100,56,63,Random Target Player
93805,100,82,59,Spaced Random Player
93806,96,49,52,Random Target Player
93807,94,83,57,Spaced Random Player
93808,98,59,40,Spaced Random Player
93809,97,38,63,Random Target Player
93810,100,66,57,Spaced Random Player
93811,96,60,69,Random Target Player
93812,99,46,47,Random Target Player
93813,97,42,62,Random Target Player
93814,97,88,49,Spaced Random Player
93815,99,64,59,Spaced Random Player
93816,85,52,49,Spaced Random Player
93817,100,42,52,Random Target Player
93818,75,61,51,Spaced Random Player
93819,96,72,67,Spaced Random Player
93820,100,90,57,Spaced Random Player
93821,100,60,47,Spaced Random Player
93822,95,74,62,Spaced Random Player
93823,96,61,75,Random Target Player
93824,93,46,39,Spaced Random Player
93825,86,47,55,Random Target Player
93826,92,94,65,Spaced Random Player
93827,95,96,95,Tie
93828,96,48,78,Random Target Player
93829,98,47,63,Random Target Player
93830,95,79,43,Spaced Random Player
93831,100,82,53,Spaced Random Player
93832,98,81,50,Spaced Random Player
93833,89,63,58,Spaced Random Player
93834,99,40,36,Spaced Random Player
93835,95,92,57,Spaced Random Player
93836,100,40,51,Random Target Player
93837,99,60,60,Tie
93838,98,69,57,Spaced Random Player
93839,96,45,54,Random Target Player
93840,90,90,49,Spaced Random Player
93841,98,59,48,Spaced Random Player
93842,94,74,74,Tie
93843,99,60,78,Random Target Player
93844,98,67,64,Spaced Random Player
93845,97,56,56,Tie
93846,100,89,64,Spaced Random Player
93847,91,39,61,Random Target Player
93848,97,48,39,Spaced Random Player
93849,98,59,50,Spaced Random Player
93850,94,36,79,Random Target Player
93851,100,96,50,Spaced Random Player
93852,96,62,44,Spaced Random Player
