# Battleship Game Analysis Results
# Generated: 2025-10-23 13:34:32
# Comparison Type: three-bot-comparison

# THREE-WAY COMPARISON SUMMARY
Metric,Random Player,Random Target Player,Spaced Random Player,Winner
841,90,62,56,Spaced Random Player
842,97,58,55,Spaced Random Player
843,91,70,92,Random Target Player
844,97,50,58,Random Target Player
845,98,49,59,Random Target Player
846,90,65,55,Spaced Random Player
847,96,52,62,Random Target Player
848,100,69,54,Spaced Random Player
849,100,100,75,Spaced Random Player
850,100,49,63,Random Target Player
851,95,34,50,Random Target Player
852,98,93,62,Spaced Random Player
853,95,67,50,Spaced Random Player
854,99,47,63,Random Target Player
855,98,46,57,Random Target Player
856,99,50,58,Random Target Player
857,92,53,53,Tie
858,92,85,51,Spaced Random Player
859,97,36,58,Random Target Player
860,93,81,97,Random Target Player
861,93,38,56,Random Target Player
862,98,77,46,Spaced Random Player
863,100,64,66,Random Target Player
864,93,57,47,Spaced Random Player
865,97,94,32,Spaced Random Player
866,99,90,60,Spaced Random Player
867,92,90,63,Spaced Random Player
868,97,82,59,Spaced Random Player
869,100,37,51,Random Target Player
870,93,41,45,Random Target Player
871,96,71,62,Spaced Random Player
872,100,54,39,Spaced Random Player
873,97,50,53,Random Target Player
874,95,82,51,Spaced Random Player
875,86,97,84,Spaced Random Player
876,94,84,62,Spaced Random Player
877,99,67,59,Spaced Random Player
878,99,94,48,Spaced Random Player
879,95,75,50,Spaced Random Player
880,91,67,88,Random Target Player
881,99,41,44,Random Target Player
882,91,78,61,Spaced Random Player
883,98,68,62,Spaced Random Player
884,98,37,44,Random Target Player
885,96,64,34,Spaced Random Player
886,97,88,43,Spaced Random Player
887,86,90,77,Spaced Random Player
888,96,42,55,Random Target Player
889,96,91,48,Spaced Random Player
890,96,90,43,Spaced Random Player
891,100,92,52,Spaced Random Player
892,90,95,67,Spaced Random Player
893,100,60,52,Spaced Random Player
894,100,29,84,Random Target Player
895,95,62,98,Random Target Player
896,95,70,57,Spaced Random Player
897,100,39,44,Random Target Player
898,94,82,57,Spaced Random Player
899,82,59,43,Spaced Random Player
900,97,47,93,Random Target Player
901,97,91,53,Spaced Random Player
902,99,60,83,Random Target Player
903,89,70,62,Spaced Random Player
904,93,51,48,Spaced Random Player
905,99,80,56,Spaced Random Player
906,90,86,80,Spaced Random Player
907,100,81,80,Spaced Random Player
908,85,59,51,Spaced Random Player
909,98,62,45,Spaced Random Player
910,97,89,98,Random Target Player
911,81,86,83,Random Player
912,94,66,65,Spaced Random Player
913,91,58,93,Random Target Player
914,97,52,49,Spaced Random Player
915,100,94,85,Spaced Random Player
916,100,56,33,Spaced Random Player
917,93,54,56,Random Target Player
918,97,75,82,Random Target Player
919,100,43,62,Random Target Player
920,96,43,65,Random Target Player
921,100,82,53,Spaced Random Player
922,98,90,59,Spaced Random Player
923,98,85,44,Spaced Random Player
924,99,80,52,Spaced Random Player
925,97,67,59,Spaced Random Player
926,87,59,64,Random Target Player
927,97,63,43,Spaced Random Player
928,99,35,63,Random Target Player
929,100,49,58,Random Target Player
930,81,68,77,Random Target Player
931,95,79,59,Spaced Random Player
932,91,85,65,Spaced Random Player
933,93,90,66,Spaced Random Player
934,99,76,61,Spaced Random Player
935,82,51,52,Random Target Player
936,99,87,54,Spaced Random Player
937,94,58,49,Spaced Random Player
938,100,66,50,Spaced Random Player
939,90,91,87,Spaced Random Player
940,97,46,33,Spaced Random Player
941,99,84,31,Spaced Random Player
942,95,57,62,Random Target Player
943,100,89,51,Spaced Random Player
944,99,56,60,Random Target Player
945,86,47,42,Spaced Random Player
946,90,73,56,Spaced Random Player
947,98,91,48,Spaced Random Player
948,90,59,54,Spaced Random Player
949,94,53,71,Random Target Player
950,90,68,65,Spaced Random Player
951,97,58,85,Random Target Player
952,81,75,77,Random Target Player
953,99,99,58,Spaced Random Player
954,97,67,68,Random Target Player
955,100,60,78,Random Target Player
956,100,91,61,Spaced Random Player
957,95,41,55,Random Target Player
958,99,40,59,Random Target Player
959,99,59,58,Spaced Random Player
960,79,65,98,Random Target Player
961,100,56,59,Random Target Player
962,98,79,60,Spaced Random Player
963,97,100,69,Spaced Random Player
964,97,57,63,Random Target Player
965,90,67,49,Spaced Random Player
966,99,48,51,Random Target Player
967,95,67,57,Spaced Random Player
968,100,61,50,Spaced Random Player
969,97,72,46,Spaced Random Player
970,94,65,60,Spaced Random Player
971,100,90,56,Spaced Random Player
972,99,88,32,Spaced Random Player
973,100,66,65,Spaced Random Player
974,99,66,65,Spaced Random Player
975,100,86,60,Spaced Random Player
976,99,46,69,Random Target Player
977,99,62,41,Spaced Random Player
978,100,52,62,Random Target Player
979,100,73,69,Spaced Random Player
980,100,64,54,Spaced Random Player
981,100,70,54,Spaced Random Player
982,100,69,79,Random Target Player
983,99,59,85,Random Target Player
984,99,59,69,Random Target Player
985,97,91,61,Spaced Random Player
986,99,69,61,Spaced Random Player
987,91,35,63,Random Target Player
988,94,69,76,Random Target Player
989,94,47,45,Spaced Random Player
990,93,69,56,Spaced Random Player
991,99,62,95,Random Target Player
992,99,86,56,Spaced Random Player
993,91,74,43,Spaced Random Player
994,100,76,30,Spaced Random Player
995,90,72,58,Spaced Random Player
996,100,73,50,Spaced Random Player
997,97,40,54,Random Target Player
998,94,91,55,Spaced Random Player
999,99,61,54,Spaced Random Player
1000,98,55,53,Spaced Random Player
1001,98,56,39,Spaced Random Player
1002,93,38,56,Random Target Player
1003,93,81,96,Random Target Player
1004,95,59,46,Spaced Random Player
1005,97,81,59,Spaced Random Player
1006,100,97,64,Spaced Random Player
1007,99,51,46,Spaced Random Player
1008,95,63,66,Random Target Player
1009,98,94,58,Spaced Random Player
1010,95,53,58,Random Target Player
1011,94,70,58,Spaced Random Player
1012,94,51,58,Random Target Player
1013,99,60,54,Spaced Random Player
1014,99,61,86,Random Target Player
1015,99,36,69,Random Target Player
1016,98,54,55,Random Target Player
1017,90,73,56,Spaced Random Player
1018,96,62,82,Random Target Player
1019,99,72,62,Spaced Random Player
1020,93,46,85,Random Target Player
1021,97,53,37,Spaced Random Player
1022,99,67,54,Spaced Random Player
1023,85,55,52,Spaced Random Player
1024,95,85,61,Spaced Random Player
1025,88,44,65,Random Target Player
1026,100,45,48,Random Target Player
1027,97,61,49,Spaced Random Player
1028,97,93,89,Spaced Random Player
1029,99,56,53,Spaced Random Player
1030,97,95,58,Spaced Random Player
1031,83,32,53,Random Target Player
1032,97,87,67,Spaced Random Player
1033,98,56,78,Random Target Player
1034,98,81,49,Spaced Random Player
1035,97,70,42,Spaced Random Player
1036,96,64,53,Spaced Random Player
1037,99,78,51,Spaced Random Player
1038,82,58,50,Spaced Random Player
1039,97,65,63,Spaced Random Player
1040,97,74,52,Spaced Random Player
1041,98,75,38,Spaced Random Player
1042,95,72,56,Spaced Random Player
1043,99,55,49,Spaced Random Player
1044,83,76,53,Spaced Random Player
1045,96,36,58,Random Target Player
1046,96,97,40,Spaced Random Player
1047,89,71,33,Spaced Random Player
1048,100,63,58,Spaced Random Player
1049,97,39,47,Random Target Player
1050,98,55,34,Spaced Random Player
1051,99,96,56,Spaced Random Player
1052,94,65,76,Random Target Player
1053,100,50,61,Random Target Player
1054,100,98,51,Spaced Random Player
1055,97,61,50,Spaced Random Player
1056,99,71,58,Spaced Random Player
1057,98,67,55,Spaced Random Player
1058,100,50,44,Spaced Random Player
1059,96,49,48,Spaced Random Player
1060,96,75,80,Random Target Player
1061,99,29,56,Random Target Player
1062,99,72,43,Spaced Random Player
1063,73,84,56,Spaced Random Player
1064,93,70,43,Spaced Random Player
1065,99,62,63,Random Target Player
1066,88,57,38,Spaced Random Player
1067,98,58,65,Random Target Player
1068,92,57,43,Spaced Random Player
1069,97,53,61,Random Target Player
1070,83,86,53,Spaced Random Player
1071,93,68,45,Spaced Random Player
1072,94,58,45,Spaced Random Player
1073,92,81,64,Spaced Random Player
1074,94,42,55,Random Target Player
1075,97,82,100,Random Target Player
1076,89,60,49,Spaced Random Player
1077,95,34,58,Random Target Player
1078,100,75,57,Spaced Random Player
1079,95,90,59,Spaced Random Player
1080,95,65,46,Spaced Random Player
1081,100,66,67,Random Target Player
1082,100,51,57,Random Target Player
1083,98,49,60,Random Target Player
1084,98,39,52,Random Target Player
1085,84,71,52,Spaced Random Player
1086,98,69,62,Spaced Random Player
1087,84,50,47,Spaced Random Player
1088,99,78,53,Spaced Random Player
1089,91,71,42,Spaced Random Player
1090,96,39,68,Random Target Player
1091,98,80,60,Spaced Random Player
1092,100,94,28,Spaced Random Player
1093,100,70,98,Random Target Player
1094,90,73,63,Spaced Random Player
1095,94,79,55,Spaced Random Player
1096,89,54,95,Random Target Player
1097,96,54,60,Random Target Player
1098,96,60,56,Spaced Random Player
1099,100,65,57,Spaced Random Player
1100,100,90,59,Spaced Random Player
1101,98,63,50,Spaced Random Player
1102,100,76,66,Spaced Random Player
1103,99,92,36,Spaced Random Player
1104,92,55,54,Spaced Random Player
1105,96,56,80,Random Target Player
1106,98,60,59,Spaced Random Player
1107,99,72,79,Random Target Player
1108,100,70,57,Spaced Random Player
1109,96,80,58,Spaced Random Player
1110,100,61,39,Spaced Random Player
1111,91,48,54,Random Target Player
1112,99,52,61,Random Target Player
1113,99,50,52,Random Target Player
1114,99,52,59,Random Target Player
1115,85,77,40,Spaced Random Player
1116,99,59,44,Spaced Random Player
1117,90,68,53,Spaced Random Player
1118,96,58,47,Spaced Random Player
1119,99,70,45,Spaced Random Player
1120,94,53,45,Spaced Random Player
1121,99,77,40,Spaced Random Player
1122,84,64,64,Tie
1123,100,56,44,Spaced Random Player
1124,99,59,48,Spaced Random Player
1125,99,46,52,Random Target Player
1126,87,93,57,Spaced Random Player
1127,100,69,46,Spaced Random Player
1128,79,61,75,Random Target Player
1129,94,64,32,Spaced Random Player
1130,96,43,60,Random Target Player
1131,100,64,62,Spaced Random Player
1132,95,59,46,Spaced Random Player
1133,99,53,58,Random Target Player
1134,93,79,41,Spaced Random Player
1135,99,54,55,Random Target Player
1136,98,56,43,Spaced Random Player
1137,90,57,30,Spaced Random Player
1138,82,82,62,Spaced Random Player
1139,98,90,75,Spaced Random Player
1140,94,46,51,Random Target Player
1141,88,68,67,Spaced Random Player
1142,98,63,41,Spaced Random Player
1143,100,51,62,Random Target Player
1144,100,67,65,Spaced Random Player
1145,100,68,52,Spaced Random Player
1146,91,70,40,Spaced Random Player
1147,95,80,62,Spaced Random Player
1148,100,65,39,Spaced Random Player
1149,94,84,63,Spaced Random Player
1150,96,90,27,Spaced Random Player
1151,99,61,59,Spaced Random Player
1152,95,78,58,Spaced Random Player
1153,91,76,99,Random Target Player
1154,97,63,55,Spaced Random Player
1155,97,58,56,Spaced Random Player
1156,100,70,46,Spaced Random Player
1157,90,69,58,Spaced Random Player
1158,94,53,62,Random Target Player
1159,100,42,57,Random Target Player
1160,93,97,59,Spaced Random Player
1161,99,71,100,Random Target Player
1162,89,42,57,Random Target Player
1163,87,85,46,Spaced Random Player
1164,83,52,82,Random Target Player
1165,84,85,55,Spaced Random Player
1166,88,48,53,Random Target Player
1167,99,80,53,Spaced Random Player
1168,100,82,63,Spaced Random Player
1169,100,78,60,Spaced Random Player
1170,98,100,62,Spaced Random Player
1171,100,56,51,Spaced Random Player
1172,98,67,69,Random Target Player
1173,96,60,64,Random Target Player
1174,98,54,33,Spaced Random Player
1175,93,63,58,Spaced Random Player
1176,83,47,64,Random Target Player
1177,77,33,58,Random Target Player
1178,97,42,48,Random Target Player
1179,90,57,60,Random Target Player
1180,81,48,53,Random Target Player
1181,97,86,61,Spaced Random Player
1182,97,90,45,Spaced Random Player
1183,99,51,49,Spaced Random Player
1184,93,85,87,Random Target Player
1185,100,50,32,Spaced Random Player
1186,92,61,62,Random Target Player
1187,92,32,60,Random Target Player
1188,99,73,79,Random Target Player
1189,97,61,55,Spaced Random Player
1190,91,53,47,Spaced Random Player
1191,100,72,70,Spaced Random Player
1192,99,43,75,Random Target Player
1193,95,72,60,Spaced Random Player
1194,98,80,41,Spaced Random Player
1195,99,54,63,Random Target Player
1196,96,75,61,Spaced Random Player
1197,100,57,48,Spaced Random Player
1198,95,61,46,Spaced Random Player
1199,100,51,47,Spaced Random Player
1200,100,71,62,Spaced Random Player
1201,99,59,79,Random Target Player
1202,96,60,35,Spaced Random Player
1203,99,48,47,Spaced Random Player
1204,89,86,90,Random Target Player
1205,85,53,59,Random Target Player
1206,99,70,53,Spaced Random Player
1207,95,97,51,Spaced Random Player
1208,94,56,53,Spaced Random Player
1209,89,51,56,Random Target Player
1210,99,97,55,Spaced Random Player
1211,97,80,61,Spaced Random Player
1212,98,67,25,Spaced Random Player
1213,98,75,43,Spaced Random Player
1214,94,80,60,Spaced Random Player
1215,99,46,90,Random Target Player
1216,95,63,67,Random Target Player
1217,88,55,56,Random Target Player
1218,96,47,42,Spaced Random Player
1219,95,42,51,Random Target Player
1220,98,86,57,Spaced Random Player
1221,90,97,54,Spaced Random Player
1222,100,36,57,Random Target Player
1223,93,47,34,Spaced Random Player
1224,94,69,57,Spaced Random Player
1225,88,76,79,Random Target Player
1226,99,57,59,Random Target Player
1227,99,73,48,Spaced Random Player
1228,87,70,59,Spaced Random Player
1229,94,52,52,Tie
1230,100,52,42,Spaced Random Player
1231,100,33,49,Random Target Player
1232,100,64,53,Spaced Random Player
1233,99,69,54,Spaced Random Player
1234,98,86,57,Spaced Random Player
1235,95,33,90,Random Target Player
1236,96,67,64,Spaced Random Player
1237,94,50,53,Random Target Player
1238,78,58,52,Spaced Random Player
1239,91,70,63,Spaced Random Player
1240,98,57,61,Random Target Player
1241,99,62,62,Tie
1242,90,57,57,Tie
1243,94,55,63,Random Target Player
1244,99,65,44,Spaced Random Player
1245,100,48,58,Random Target Player
1246,89,54,57,Random Target Player
1247,96,88,79,Spaced Random Player
1248,98,70,46,Spaced Random Player
1249,94,68,53,Spaced Random Player
1250,99,75,42,Spaced Random Player
1251,99,78,61,Spaced Random Player
1252,99,69,54,Spaced Random Player
1253,98,85,62,Spaced Random Player
1254,97,91,89,Spaced Random Player
1255,99,57,66,Random Target Player
1256,97,61,83,Random Target Player
1257,95,38,78,Random Target Player
1258,99,59,36,Spaced Random Player
1259,85,41,52,Random Target Player
1260,95,70,47,Spaced Random Player
1261,100,60,67,Random Target Player
1262,100,71,59,Spaced Random Player
1263,95,81,43,Spaced Random Player
1264,99,58,65,Random Target Player
1265,100,63,60,Spaced Random Player
1266,87,63,53,Spaced Random Player
1267,94,62,43,Spaced Random Player
1268,77,83,43,Spaced Random Player
1269,86,63,45,Spaced Random Player
1270,100,64,49,Spaced Random Player
1271,96,64,48,Spaced Random Player
1272,97,72,41,Spaced Random Player
1273,84,76,59,Spaced Random Player
1274,97,86,30,Spaced Random Player
1275,97,38,81,Random Target Player
1276,100,38,59,Random Target Player
1277,94,50,96,Random Target Player
1278,99,65,58,Spaced Random Player
1279,95,41,42,Random Target Player
1280,97,62,54,Spaced Random Player
1281,93,69,89,Random Target Player
1282,94,66,56,Spaced Random Player
1283,95,66,55,Spaced Random Player
1284,97,54,61,Random Target Player
1285,100,77,57,Spaced Random Player
1286,100,71,63,Spaced Random Player
1287,95,63,52,Spaced Random Player
1288,96,78,56,Spaced Random Player
1289,100,97,59,Spaced Random Player
1290,100,60,46,Spaced Random Player
1291,93,62,51,Spaced Random Player
1292,92,67,50,Spaced Random Player
1293,84,96,56,Spaced Random Player
1294,99,75,64,Spaced Random Player
1295,98,48,47,Spaced Random Player
1296,98,64,95,Random Target Player
1297,95,76,48,Spaced Random Player
1298,100,78,53,Spaced Random Player
1299,100,49,52,Random Target Player
1300,99,46,67,Random Target Player
1301,97,61,55,Spaced Random Player
1302,84,63,94,Random Target Player
1303,98,52,59,Random Target Player
1304,95,63,61,Spaced Random Player
1305,99,48,62,Random Target Player
1306,96,44,60,Random Target Player
1307,98,52,63,Random Target Player
1308,100,38,51,Random Target Player
